year,week,outbreak_starting_date,reporting_date,state,district,status,cases,deaths,note,disease,is_respiratory,location_corrected
2025,10,2025-03-06,2025-03-06,west bengal,medinipur east,reported,59,0,,food poisoning,False,False
2025,10,2025-03-07,2025-03-07,west bengal,purba bardhaman,reported,18,0,,acute diarrheal disease,False,False
2025,10,2025-03-07,2025-03-08,west bengal,purulia,reported,40,0,,food poisoning,False,False
2025,10,2025-02-25,,andhra pradesh,konaseema,reported late,14,0,,food poisoning,False,False
2025,10,2025-02-26,,madhya pradesh,anuppur,reported late,40,0,,food poisoning,False,False
2025,10,2025-02-25,,madhya pradesh,chhatarpur,reported late,13,0,,measles,False,False
2025,10,2025-02-08,,uttar pradesh,bhadohi,reported late,5,0,,measles,False,False
2025,9,2025-02-24,2025-03-01,andhra pradesh,konaseema,reported in same week,30,0,,mumps,False,False
2025,9,2025-03-01,2025-03-01,assam,darrang,reported in same week,28,0,,acute diarrheal disease,False,False
2025,9,2025-02-28,2025-03-01,assam,chirang,reported in same week,19,0,,rubella,False,False
2025,9,2025-02-27,2025-02-27,assam,jorhat,reported in same week,20,0,,fever,False,False
2025,9,2025-02-27,2025-02-28,assam,udalguri,reported in same week,35,0,,fever,False,False
2025,9,2025-02-25,2025-02-25,assam,jorhat,reported in same week,26,0,,fever,False,False
2025,9,2025-02-25,2025-02-26,assam,majuli,reported in same week,26,0,,acute diarrheal disease,False,False
2025,9,2025-02-27,2025-03-01,bihar,purbi,reported in same week,16,0,,champaran,False,False
2025,9,2025-02-25,2025-02-27,bihar,begusarai,reported in same week,27,0,,fever with rash,False,False
2025,9,2025-02-24,2025-02-25,bihar,begusarai,reported in same week,13,0,,fever with rash,False,False
2025,9,2025-02-25,2025-02-27,chhattisgarh,dhamtari,reported in same week,113,0,,food poisoning,False,False
2025,9,2025-02-23,2025-02-24,chhattisgarh,kabirdham,reported in same week,23,0,,acute diarrheal disease,False,False
2025,9,2025-01-28,,chhattisgarh,narayanpur,reported late,13,0,,measles and rubella,False,False
2025,9,2025-02-24,2025-02-25,goa,south goa,reported in same week,13,0,,acute diarrheal disease,False,False
2025,9,2025-02-24,2025-02-27,gujarat,amreli,reported in same week,53,0,,acute diarrheal disease,False,False
2025,9,2025-02-27,2025-02-27,jammu and kashmir,badgam,reported in same week,10,0,,hepatitis a and e,False,False
2025,9,2025-02-24,2025-02-25,jammu and kashmir,baramulla,reported in same week,22,0,,hepatitis a,False,False
2025,9,2025-03-01,2025-03-01,jharkhand,palamu,reported in same week,5,0,,scrub typhus,False,False
2025,9,2025-02-27,2025-02-27,jharkhand,east singhbum,reported in same week,17,0,,chickenpox,False,False
2025,9,2025-02-27,2025-02-28,jharkhand,hazaribagh,reported in same week,9,0,,chickenpox,False,False
2025,9,2025-02-27,2025-02-27,karnataka,belagavi,reported in same week,62,0,,food poisoning,False,False
2025,9,2025-02-25,2025-02-25,karnataka,uttar kannad,reported in same week,30,0,,acute diarrheal disease,False,False
2025,9,2025-02-21,2025-02-27,karnataka,vijayapura,reported in same week,5,0,,chikungunya,False,False
2025,9,2025-01-23,2025-02-24,karnataka,kalaburagi,reported in same week,21,0,,food poisoning,False,False
2025,9,2025-03-01,2025-03-01,kerala,thiruvananthapuram,reported in same week,156,0,,food poisoning,False,False
2025,9,2025-02-28,2025-02-28,kerala,kozhikode,reported in same week,1,0,,mpox,False,False
2025,9,2025-02-28,2025-03-01,kerala,malappuram,reported in same week,11,0,,chickenpox,False,False
2025,9,2025-02-28,2025-02-28,kerala,thiruvananthapuram,reported in same week,31,1,,acute diarrheal disease,False,False
2025,9,2025-02-28,2025-03-01,kerala,wayanad,reported in same week,104,0,,acute diarrheal disease,False,False
2025,9,2025-02-27,2025-03-01,kerala,kasaragod,reported in same week,1,0,,mpox,False,False
2025,9,2025-02-26,2025-02-28,kerala,ernakulam,reported in same week,8,0,,hepatitis a,False,False
2025,9,2025-02-26,2025-02-26,kerala,palakkad,reported in same week,38,0,,mumps,False,False
2025,9,2025-02-24,2025-02-27,kerala,malappuram,reported in same week,33,0,,hepatitis a,False,False
2025,9,2025-02-22,2025-02-24,kerala,kollam,reported in same week,34,0,,hepatitis,False,False
2025,9,2025-02-21,2025-02-25,madhya pradesh,ratlam,reported in same week,18,0,,food poisoning,False,False
2025,9,2025-02-06,,madhya pradesh,chhatarpur,reported late,14,0,,measles,False,False
2025,9,2025-01-28,,madhya pradesh,betul,reported late,69,0,,cholera,False,False
2025,9,2025-03-01,2025-03-01,maharashtra,kolhapur,reported in same week,24,0,,food poisoning,False,False
2025,9,2025-03-01,2025-03-02,maharashtra,palaghar,reported in same week,23,0,,acute diarrheal disease,False,False
2025,9,2025-02-26,2025-03-01,maharashtra,jalgaon,reported in same week,12,0,,jaundice,False,False
2025,9,2025-02-25,2025-02-25,maharashtra,sangli,reported in same week,34,0,,hepatitis a,False,False
2025,9,2025-02-24,2025-02-25,maharashtra,sangli,reported in same week,67,0,,food poisoning,False,False
2025,9,2025-02-27,2025-02-27,meghalaya,south garo hills,reported in same week,9,0,,acute diarrheal disease,False,False
2025,9,2025-02-26,2025-02-26,meghalaya,north garo hills,reported in same week,39,0,,typhoid,False,False
2025,9,2025-02-27,2025-02-28,nagaland,dimapur,reported in same week,1,1,,human rabies,False,False
2025,9,2025-02-24,2025-02-25,nagaland,dimapur,reported in same week,1,1,,human rabies,False,False
2025,9,2025-02-24,2025-02-24,tamil nadu,namakkal,reported in same week,9,0,,mumps,False,False
2025,9,2025-02-24,2025-02-25,tamil nadu,thanjavur,reported in same week,20,0,,chickenpox,False,False
2025,9,2025-02-24,2025-03-01,uttar pradesh,lalitpur,reported in same week,18,0,,measles,False,False
2025,9,2025-03-02,2025-03-02,west bengal,hooghly,reported in same week,11,0,,cholera,False,False
2025,9,2025-02-28,2025-02-28,west bengal,alipurduar,reported in same week,15,0,,chickenpox,False,False
2025,9,2025-02-25,2025-02-25,west bengal,nadia,reported in same week,74,0,,food poisoning,False,False
2025,8,2025-02-20,2025-02-22,andhra pradesh,nandamuri taraka rama rao,reported in same week,9,0,,food poisoning,False,False
2025,8,2025-02-20,2025-02-22,andhra pradesh,visakhapatanam,reported in same week,8,0,,food poisoning,False,False
2025,8,2025-01-24,,andhra pradesh,sri potti sriramulu nellore,reported late,10,0,,food poisoning,False,False
2025,8,2025-02-11,,arunachal,upper siang,reported late,1,1,,rabies,False,False
2025,8,2025-02-21,2025-02-23,assam,nalbari,reported in same week,11,0,,chickenpox,False,False
2025,8,2025-02-20,2025-02-20,assam,kamrup metro,reported in same week,5,0,,typhoid,False,False
2025,8,2025-02-20,2025-02-20,assam,sonitpur,reported in same week,16,0,,acute diarrheal disease,False,False
2025,8,2025-02-18,2025-02-18,assam,nagaon,reported in same week,16,0,,food poisoning,False,False
2025,8,2025-02-14,2025-02-17,assam,nalbari,reported in same week,5,0,,chickenpox,False,False
2025,8,2025-02-18,2025-02-20,bihar,begusarai,reported in same week,14,0,,fever with rash,False,False
2025,8,2025-02-18,2025-02-18,bihar,begusarai,reported in same week,12,0,,fever with rash,False,False
2025,8,2025-02-18,2025-02-18,bihar,madhepura,reported in same week,14,0,,fever with rash,False,False
2025,8,2025-02-17,2025-02-21,bihar,pashchim champaran,reported in same week,10,0,,fever with rash,False,False
2025,8,2025-01-21,,chhattisgarh,raipur,reported late,11,0,,typhoid,False,False
2025,8,2025-02-21,2025-02-21,gujarat,jamnagar,reported in same week,4,0,,measles,False,False
2025,8,2025-02-18,2025-02-19,gujarat,anand,reported in same week,57,0,,hepatitis a,False,False
2025,8,2025-02-11,2025-02-17,gujarat,gandhinagar,reported in same week,29,0,,food poisoning,False,False
2025,8,2025-02-18,2025-02-18,jharkhand,hazaribagh,reported in same week,8,0,,chickenpox,False,False
2025,8,2025-02-17,2025-02-18,jharkhand,dumka,reported in same week,12,0,,chickenpox,False,False
2025,8,2025-01-21,,jharkhand,koderma,reported late,10,0,,chickenpox,False,False
2025,8,2025-02-22,2025-02-23,karnataka,chikballapur,reported in same week,17,0,,food poisoning,False,False
2025,8,2025-02-18,2025-02-19,karnataka,bagalkot,reported in same week,7,0,,chickenpox,False,False
2025,8,2025-02-22,2025-02-22,kerala,idukki,reported in same week,9,0,,mumps,False,False
2025,8,2025-02-21,2025-02-21,kerala,ernakulam,reported in same week,13,0,,hepatitis a,False,False
2025,8,2025-02-21,2025-02-22,kerala,idukki,reported in same week,20,0,,mumps,False,False
2025,8,2025-02-21,2025-02-22,kerala,kannur,reported in same week,27,0,,hepatitis a,False,False
2025,8,2025-02-21,2025-02-21,kerala,wayanad,reported in same week,8,0,,acute diarrheal disease,False,False
2025,8,2025-02-20,2025-02-21,kerala,ernakulam,reported in same week,14,1,,hepatitis a,False,False
2025,8,2025-02-20,2025-02-20,kerala,ernakulam,reported in same week,27,0,,chickenpox,False,False
2025,8,2025-02-19,2025-02-20,kerala,palakkad,reported in same week,40,0,,hepatitis a,False,False
2025,8,2025-02-18,2025-02-22,kerala,malappuram,reported in same week,51,0,,gastroenteritis,False,False
2025,8,2025-02-18,2025-02-19,kerala,thiruvananthapuram,reported in same week,1,0,,mpox,False,False
2025,8,2025-02-18,2025-02-19,kerala,thrissur,reported in same week,1,0,,mpox,False,False
2025,8,2025-02-17,2025-02-17,kerala,kottayam,reported in same week,13,0,,mumps,False,False
2025,8,2025-02-15,2025-02-19,kerala,kannur,reported in same week,1,0,,mpox,False,False
2025,8,2025-02-15,2025-02-19,kerala,wayanad,reported in same week,12,0,,hepatitis a,False,False
2025,8,2025-02-15,2025-02-19,kerala,wayanad,reported in same week,24,0,,mumps,False,False
2025,8,2025-02-15,2025-02-19,kerala,wayanad,reported in same week,9,0,,food poisoning,False,False
2025,8,2025-02-13,2025-02-21,kerala,alappuzha west,reported in same week,2,0,,nile fever,False,False
2025,8,2025-02-07,2025-02-18,kerala,malappuram,reported in same week,18,0,,hepatitis a,False,False
2025,8,2025-01-12,,kerala,malappuram,reported late,62,0,,hepatitis a,False,False
2025,8,2025-02-20,2025-02-21,madhya pradesh,raisen,reported in same week,10,0,,acute diarrheal disease,False,False
2025,8,2025-02-19,2025-02-19,madhya pradesh,dhar,reported in same week,59,0,,typhoid,False,False
2025,8,2025-02-19,2025-02-19,maharashtra,kolhapur,reported in same week,25,0,,hepatitis a,False,False
2025,8,2025-02-18,2025-02-20,maharashtra,sangli,reported in same week,12,0,,acute hepatitis a,False,False
2025,8,2025-02-20,2025-02-21,meghalaya,west garo hills,reported in same week,11,0,,chickenpox,False,False
2025,8,2025-02-18,2025-02-18,meghalaya,south west garo hills,reported in same week,10,0,,chickenpox,False,False
2025,8,2025-02-19,2025-02-19,odisha,jharsuguda,reported in same week,26,0,,chickenpox,False,False
2025,8,2025-02-18,2025-02-18,odisha,sambalpur,reported in same week,13,0,,acute diarrheal disease,False,False
2025,8,2025-02-18,2025-02-18,odisha,sundargarh,reported in same week,35,0,,food poisoning,False,False
2025,8,2025-02-17,2025-02-17,odisha,cuttack,reported in same week,86,0,,food poisoning,False,False
2025,8,2025-02-17,2025-02-17,odisha,malkangiri,reported in same week,29,0,,food poisoning,False,False
2025,8,2025-02-22,2025-02-22,tamil nadu,thiruvallur,reported in same week,37,0,,chickenpox,False,False
2025,8,2025-02-20,2025-02-20,tamil nadu,pudukkottai,reported in same week,7,0,,chickenpox,False,False
2025,8,2025-02-19,2025-02-21,tamil nadu,ariyalur,reported in same week,11,0,,acute diarrheal disease,False,False
2025,8,2025-02-19,2025-02-19,tamil nadu,kallakurichi,reported in same week,16,0,,chickenpox,False,False
2025,8,2025-02-17,2025-02-19,tamil nadu,krishnagiri,reported in same week,28,0,,acute diarrheal disease,False,False
2025,8,2025-02-17,2025-02-17,tamil nadu,salem,reported in same week,17,0,,chickenpox,False,False
2025,8,2025-02-15,2025-02-17,tamil nadu,karur,reported in same week,20,0,,chikungunya,False,False
2025,8,2025-02-15,2025-02-17,tamil nadu,virudhunagar,reported in same week,13,0,,acute diarrheal disease,False,False
2025,8,2025-01-18,,uttar pradesh,gonda,reported late,85,0,,food poisoning,False,False
2025,7,2025-02-08,2025-02-10,andhra pradesh,alluri sitharama raju,reported in same week,14,0,,acute diarrheal disease,False,False
2025,7,2025-01-21,,andhra pradesh,parvathipuram manyam,reported late,27,0,,acute diarrheal disease,False,False
2025,7,2025-02-14,2025-02-16,assam,dima hasao,reported in same week,19,0,,chickenpox,False,False
2025,7,2025-02-08,2025-02-10,bihar,patna,reported in same week,5,0,,chickenpox,False,False
2025,7,2025-02-08,2025-02-15,bihar,saran,reported in same week,7,0,,fever with rash,False,False
2025,7,2025-02-12,2025-02-13,chhattisgarh,durg,reported in same week,34,0,,acute diarrheal disease,False,False
2025,7,2025-02-12,2025-02-14,chhattisgarh,kondagaon,reported in same week,26,0,,acute diarrheal disease,False,False
2025,7,2025-02-12,2025-02-13,dadra and nagar haveli and daman and diu,dadra and nagar haveli,reported in same week,41,0,,acute diarrheal disease,False,False
2025,7,2025-02-16,2025-02-16,gujarat,ahmedabad,reported in same week,11,0,,acute diarrheal disease,False,False
2025,7,2025-02-15,2025-02-15,gujarat,navsari,reported in same week,107,0,,food poisoning,False,False
2025,7,2025-02-12,2025-02-12,gujarat,devbhumi dwarka,reported in same week,61,0,,food poisoning,False,False
2025,7,2025-02-15,2025-02-15,jharkhand,giridih,reported in same week,4,0,,chickenpox,False,False
2025,7,2025-02-15,2025-02-15,jharkhand,latehar,reported in same week,38,0,,scrub typhus,False,False
2025,7,2025-02-12,2025-02-14,jharkhand,deoghar,reported in same week,3,0,,fever with rash,False,False
2025,7,2025-02-11,2025-02-11,jharkhand,giridih,reported in same week,8,0,,chickenpox,False,False
2025,7,2025-02-11,2025-02-11,jharkhand,jamtara,reported in same week,5,0,,chickenpox,False,False
2025,7,2025-02-07,2025-02-15,jharkhand,deoghar,reported in same week,3,0,,fever with rash,False,False
2025,7,2025-02-12,2025-02-12,karnataka,uttar kannad,reported in same week,33,0,,acute diarrheal disease,False,False
2025,7,2025-02-10,2025-02-11,karnataka,hassan,reported in same week,12,0,,food poisoning,False,False
2025,7,2025-02-15,2025-02-15,kerala,ernakulam,reported in same week,19,0,,hepatitis a,False,False
2025,7,2025-02-13,2025-02-13,kerala,kozhikode,reported in same week,94,0,,jaundice,False,False
2025,7,2025-02-11,2025-02-15,kerala,ernakulam,reported in same week,15,0,,hepatitis a,False,False
2025,7,2025-02-10,2025-02-10,kerala,ernakulam,reported in same week,12,0,,dengue,False,False
2025,7,2025-02-08,2025-02-13,kerala,ernakulam,reported in same week,5,0,,mumps,False,False
2025,7,2025-02-06,,kerala,thrissur,reported late,22,0,,chickenpox,False,False
2025,7,2025-01-14,,kerala,wayanad,reported late,31,0,,food poisoning,False,False
2025,7,2025-02-13,2025-02-13,madhya pradesh,chhatarpur,reported in same week,1,1,,rubella,False,False
2025,7,2025-02-13,2025-02-13,madhya pradesh,dindori,reported in same week,5,0,,jaundice,False,False
2025,7,2025-02-10,2025-02-11,madhya pradesh,shahdol,reported in same week,3,0,,hepatitis a,False,False
2025,7,2025-02-14,2025-02-14,maharashtra,akola,reported in same week,30,0,,typhoid,False,False
2025,7,2025-02-12,2025-02-14,maharashtra,amravati,reported in same week,10,1,,fever,False,False
2025,7,2025-02-10,2025-02-10,maharashtra,latur,reported in same week,27,0,,measles,False,False
2025,7,2025-02-10,2025-02-11,maharashtra,wardha,reported in same week,29,0,,food poisoning,False,False
2025,7,2025-02-08,2025-02-10,maharashtra,aurangabad,reported in same week,18,2,,fever,False,False
2025,7,2025-02-08,2025-02-10,maharashtra,bhandara,reported in same week,21,0,,acute diarrheal disease,False,False
2025,7,2025-02-08,2025-02-10,maharashtra,nanded,reported in same week,77,0,,poisoning,False,False
2025,7,2025-02-07,2025-02-10,maharashtra,nagpur,reported in same week,51,0,,acute diarrheal disease,False,False
2025,7,2025-02-13,2025-02-14,meghalaya,east khasi hills,reported in same week,11,0,,acute diarrheal disease,False,False
2025,7,2025-02-11,2025-02-11,odisha,ganjam,reported in same week,21,0,,measles,False,False
2025,7,2025-02-10,2025-02-10,odisha,anugul,reported in same week,96,0,,food poisoning,False,False
2025,7,2025-02-10,2025-02-11,odisha,koraput,reported in same week,34,0,,acute diarrheal disease,False,False
2025,7,2025-01-14,,odisha,nabarangpur,reported late,16,0,,food poisoning,False,False
2025,7,2025-02-08,2025-02-12,rajasthan,jalore,reported in same week,22,0,,acute diarrheal disease,False,False
2025,7,2025-02-13,2025-02-15,tamil nadu,dindigul,reported in same week,6,0,,mumps,False,False
2025,7,2025-02-11,2025-02-14,tamil nadu,villupuram,reported in same week,11,0,,chickenpox,False,False
2025,7,2025-02-10,2025-02-11,tamil nadu,sivaganga,reported in same week,5,0,,hepatitis a,False,False
2025,7,2025-02-11,2025-02-11,uttar pradesh,moradabad,reported in same week,39,0,,food poisoning,False,False
2025,7,2025-02-10,2025-02-11,uttar pradesh,ambedkar,reported in same week,22,0,,nagar,False,False
2025,7,2025-02-10,2025-02-13,uttar pradesh,muzaffarnagar,reported in same week,29,0,,food poisoning,False,False
2025,7,2025-02-04,,uttar pradesh,gautam buddha nagar,reported late,334,0,,acute diarrheal disease,False,False
2025,7,2025-02-11,2025-02-12,west bengal,medinipur west,reported in same week,21,0,,food poisoning,False,False
2025,6,2025-02-06,2025-02-06,assam,lakhimpur,reported in same week,9,0,,acute diarrheal disease,False,False
2025,6,2025-02-07,2025-02-07,bihar,patna,reported in same week,5,0,,measles,False,False
2025,6,2025-01-29,,bihar,purbi champaran,reported late,6,0,,measles,False,False
2025,6,2025-02-06,2025-02-06,gujarat,tapi,reported in same week,25,0,,food poisoning,False,False
2025,6,2025-02-06,2025-02-06,jammu and kashmir,srinagar,reported in same week,18,0,,hepatitis a,False,False
2025,6,2025-02-05,2025-02-06,jammu and kashmir,doda,reported in same week,1,1,,human rabies,False,False
2025,6,2025-02-05,2025-02-05,jammu and kashmir,kulgam,reported in same week,11,0,,hepatitis a,False,False
2025,6,2025-02-07,2025-02-07,jharkhand,koderma,reported in same week,18,0,,food poisoning,False,False
2025,6,2025-02-06,2025-02-07,jharkhand,dhanbad,reported in same week,16,0,,chickenpox,False,False
2025,6,2025-02-06,2025-02-07,jharkhand,dumka,reported in same week,9,0,,measles,False,False
2025,6,2025-02-06,2025-02-08,jharkhand,koderma,reported in same week,8,0,,typhoid,False,False
2025,6,2025-02-05,2025-02-06,jharkhand,dumka,reported in same week,10,0,,chickenpox,False,False
2025,6,2025-02-04,2025-02-04,jharkhand,giridih,reported in same week,14,0,,chickenpox,False,False
